64.94405594405595, 154.88372093023256
64.94405594405595, 147.44186046511626
71.36363636363636, 165.11627906976744
71.36363636363636, 159.53488372093022
77.78321678321677, 165.11627906976744
77.78321678321677, 157.67441860465115
84.44055944055944, 168.83720930232556
84.2027972027972, 161.3953488372093
91.0979020979021, 140.93023255813952
91.0979020979021, 131.62790697674419
97.27972027972028, 153.02325581395348
97.27972027972028, 144.65116279069767
103.93706293706293, 150.2325581395349
103.6993006993007, 142.7906976744186
110.59440559440559, 175.3488372093023
110.35664335664335, 166.04651162790697
117.01398601398601, 175.3488372093023
117.01398601398601, 166.04651162790697
123.43356643356644, 178.13953488372093
123.43356643356644, 166.9767441860465
129.6153846153846, 170.69767441860463
129.6153846153846, 159.53488372093022
64.94405594405595, 95.3488372093023
64.94405594405595, 89.76744186046511
71.6013986013986, 107.44186046511629
71.6013986013986, 99.06976744186045
77.78321678321677, 109.30232558139537
77.78321678321677, 102.7906976744186
84.2027972027972, 109.30232558139537
84.2027972027972, 103.72093023255812
90.62237762237763, 97.20930232558138
90.62237762237763, 91.62790697674416
97.27972027972028, 95.3488372093023
97.27972027972028, 90.69767441860463
103.46153846153845, 92.55813953488371
103.46153846153845, 85.11627906976742
109.88111888111888, 106.51162790697671
109.88111888111888, 99.99999999999997
116.77622377622376, 107.44186046511629
116.77622377622376, 100.93023255813952
123.43356643356644, 111.16279069767444
123.43356643356644, 105.58139534883719
129.85314685314685, 111.16279069767444
129.85314685314685, 105.58139534883719
151.4895104895105, 127.90697674418604
151.4895104895105, 121.3953488372093
159.57342657342656, 126.04651162790697
159.57342657342656, 116.74418604651163
168.13286713286715, 118.6046511627907
168.3706293706294, 107.44186046511629
176.69230769230768, 116.74418604651163
176.93006993006992, 105.58139534883719
185.2517482517482, 110.23255813953489
185.2517482517482, 98.13953488372093
193.57342657342656, 104.65116279069767
193.57342657342656, 88.83720930232556
202.3706293706294, 106.51162790697671
202.3706293706294, 90.69767441860463
210.45454545454544, 95.3488372093023
210.45454545454544, 81.39534883720933
151.25174825174827, 77.67441860465112
151.4895104895105, 68.37209302325579
159.57342657342656, 65.58139534883719
159.8111888111888, 55.3488372093023
168.13286713286715, 68.37209302325579
168.13286713286715, 57.209302325581405
176.69230769230768, 64.65116279069764
176.93006993006992, 57.209302325581405
185.2517482517482, 59.06976744186045
185.2517482517482, 53.48837209302326
193.8111888111888, 52.55813953488371
193.8111888111888, 46.046511627906966
202.3706293706294, 54.41860465116281
202.3706293706294, 47.90697674418607
210.45454545454544, 50.69767441860466
210.45454545454544, 43.25581395348837
233.27972027972027, 265.5813953488372
233.27972027972027, 239.53488372093022
240.4125874125874, 244.1860465116279
240.4125874125874, 227.44186046511626
247.30769230769232, 297.20930232558135
247.06993006993002, 270.23255813953483
254.44055944055947, 254.41860465116275
254.20279720279717, 233.02325581395348
261.3356643356643, 230.2325581395349
261.3356643356643, 210.69767441860463
268.46853146853147, 233.953488372093
268.2307692307692, 217.20930232558138
282.2587412587412, 245.11627906976742
282.2587412587412, 222.7906976744186
289.39160839160843, 252.5581395348837
289.15384615384613, 233.02325581395348
296.0489510489511, 244.1860465116279
296.5244755244755, 220.9302325581395
233.27972027972027, 160.46511627906975
233.27972027972027, 133.48837209302326
239.93706293706293, 148.37209302325581
239.93706293706293, 127.90697674418604
247.30769230769232, 174.41860465116278
247.06993006993002, 142.7906976744186
254.67832167832165, 144.65116279069767
254.67832167832165, 120.46511627906978
261.3356643356643, 127.90697674418604
261.0979020979021, 103.72093023255812
268.46853146853147, 125.11627906976744
268.46853146853147, 104.65116279069767
282.2587412587412, 133.48837209302326
282.97202797202794, 108.37209302325579
289.39160839160843, 135.34883720930233
288.9160839160839, 116.74418604651163
296.2867132867133, 145.58139534883722
296.5244755244755, 122.32558139534885
